,CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,RFM_Label
449,13200.0,18,46,870.09,3,1,1,5,At Risk
450,13203.0,9,57,869.46,4,1,1,6,Potential Loyalists
451,13207.0,14,8,250.26000000000002,4,1,1,6,Potential Loyalists
452,13208.0,58,147,1199.42,1,2,1,4,Lost Customers
453,13209.0,29,329,5820.16,3,1,1,5,At Risk
454,13210.0,93,22,353.48,1,3,1,5,At Risk
455,13211.0,9,56,1197.42,4,1,1,6,Potential Loyalists
456,13212.0,8,143,780.58,4,1,1,6,Potential Loyalists
457,13213.0,56,92,1518.43,1,2,1,4,Lost Customers
458,13216.0,267,5,333.74,1,5,2,8,Loyal Customers
459,13217.0,121,7,133.62,1,4,2,7,Potential Loyalists
460,13218.0,126,5,62.63999999999999,1,4,2,7,Potential Loyalists
461,13220.0,77,21,819.2900000000001,1,3,1,5,At Risk
462,13221.0,239,65,844.86,1,5,2,8,Loyal Customers
463,13223.0,199,5,163.2,1,5,2,8,Loyal Customers
464,13224.0,59,108,2147.85,1,2,1,4,Lost Customers
465,13225.0,2,34,6083.04,5,1,1,7,Potential Loyalists
466,13226.0,272,16,108.21000000000001,1,5,2,8,Loyal Customers
467,13227.0,201,9,257.7,1,5,2,8,Loyal Customers
468,13228.0,80,2,358.0,1,3,1,5,At Risk
469,13229.0,225,10,160.95,1,5,2,8,Loyal Customers
470,13230.0,3,612,2763.41,5,1,1,7,Potential Loyalists
471,13232.0,12,206,1357.0,4,1,1,6,Potential Loyalists
472,13233.0,73,43,605.12,1,2,1,4,Lost Customers
473,13235.0,211,58,1031.07,1,5,2,8,Loyal Customers
474,13236.0,24,39,727.27,3,1,1,5,At Risk
475,13238.0,10,32,680.83,4,1,1,6,Potential Loyalists
476,13239.0,261,22,329.56,1,5,2,8,Loyal Customers
477,13240.0,95,66,648.7,1,3,1,5,At Risk
478,13242.0,111,13,270.40000000000003,1,4,2,7,Potential Loyalists
479,13243.0,202,58,600.07,1,5,2,8,Loyal Customers
480,13244.0,92,27,121.74000000000001,1,3,1,5,At Risk
481,13245.0,50,16,430.5,1,2,1,4,Lost Customers
482,13246.0,17,143,1922.1,3,1,1,5,At Risk
483,13247.0,17,25,501.12,3,1,1,5,At Risk
484,13248.0,124,26,465.68,1,4,2,7,Potential Loyalists
485,13249.0,91,23,711.41,1,3,1,5,At Risk
486,13253.0,156,36,1030.4,1,5,2,8,Loyal Customers
487,13255.0,3,14,390.65999999999997,5,1,1,7,Potential Loyalists
489,13258.0,11,38,698.5799999999999,4,1,1,6,Potential Loyalists
490,13259.0,61,87,292.32,1,2,1,4,Lost Customers
491,13260.0,60,8,557.62,1,2,1,4,Lost Customers
492,13261.0,268,9,944.1,1,5,2,8,Loyal Customers
493,13262.0,262,11,200.29,1,5,2,8,Loyal Customers
494,13263.0,0,1672,7428.85,5,1,1,7,Potential Loyalists
495,13265.0,52,91,2107.66,1,2,1,4,Lost Customers
496,13266.0,10,202,3717.67,4,1,1,6,Potential Loyalists
497,13267.0,2,224,4404.4400000000005,5,1,1,7,Potential Loyalists
498,13268.0,17,446,3145.6,3,1,1,5,At Risk
499,13269.0,0,320,5315.92,5,1,1,7,Potential Loyalists
500,13270.0,365,1,590.0,1,5,3,9,Best Customers
501,13271.0,36,101,178.26,2,1,1,4,Lost Customers
502,13272.0,30,15,276.56,3,1,1,5,At Risk
503,13273.0,112,16,138.98,1,4,2,7,Potential Loyalists
504,13276.0,63,30,590.9300000000001,1,2,1,4,Lost Customers
505,13277.0,15,8,258.4,3,1,1,5,At Risk
506,13278.0,40,46,542.73,2,1,1,4,Lost Customers
507,13279.0,63,11,126.30000000000001,1,2,1,4,Lost Customers
508,13280.0,121,85,814.86,1,4,2,7,Potential Loyalists
509,13282.0,17,40,1047.84,3,1,1,5,At Risk
510,13283.0,59,7,93.66,1,2,1,4,Lost Customers
511,13284.0,322,14,196.15,1,5,3,9,Best Customers
512,13285.0,22,187,2709.12,3,1,1,5,At Risk
513,13291.0,155,42,361.11,1,5,2,8,Loyal Customers
514,13292.0,38,31,578.9399999999999,2,1,1,4,Lost Customers
515,13294.0,189,54,873.74,1,5,2,8,Loyal Customers
516,13295.0,359,11,197.95000000000002,1,5,3,9,Best Customers
517,13296.0,136,5,87.4,1,4,2,7,Potential Loyalists
518,13297.0,7,59,2089.85,5,1,1,7,Potential Loyalists
519,13298.0,0,2,360.0,5,1,1,7,Potential Loyalists
520,13299.0,267,5,142.5,1,5,2,8,Loyal Customers
521,13300.0,164,22,365.29,1,5,2,8,Loyal Customers
522,13301.0,103,80,600.1899999999999,1,4,2,7,Potential Loyalists
523,13302.0,154,1,63.75,1,5,2,8,Loyal Customers
524,13304.0,350,21,300.42,1,5,3,9,Best Customers
525,13305.0,3,81,2000.86,5,1,1,7,Potential Loyalists
526,13307.0,119,1,15.0,1,4,2,7,Potential Loyalists
527,13308.0,22,57,1367.6100000000001,3,1,1,5,At Risk
528,13309.0,6,107,1456.79,5,1,1,7,Potential Loyalists
529,13310.0,8,77,1083.63,4,1,1,6,Potential Loyalists
530,13311.0,3,26,598.57,5,1,1,7,Potential Loyalists
531,13313.0,21,78,1555.3200000000002,3,1,1,5,At Risk
532,13314.0,1,75,578.66,5,1,1,7,Potential Loyalists
533,13316.0,36,87,5977.73,2,1,1,4,Lost Customers
534,13317.0,63,135,2140.07,1,2,1,4,Lost Customers
535,13318.0,0,20,640.76,5,1,1,7,Potential Loyalists
536,13319.0,4,500,10664.34,5,1,1,7,Potential Loyalists
537,13320.0,69,110,1491.7,1,2,1,4,Lost Customers
538,13321.0,71,11,567.36,1,2,1,4,Lost Customers
539,13322.0,16,25,199.48000000000002,3,1,1,5,At Risk
540,13323.0,2,21,787.85,5,1,1,7,Potential Loyalists
541,13324.0,31,77,7072.8,2,1,1,4,Lost Customers
542,13325.0,81,12,675.3,1,3,1,5,At Risk
543,13327.0,38,109,3617.57,2,1,1,4,Lost Customers
544,13328.0,315,17,1308.48,1,5,3,9,Best Customers
545,13329.0,31,19,740.4,2,1,1,4,Lost Customers
546,13330.0,92,53,1140.93,1,3,1,5,At Risk
547,13332.0,13,21,350.9,4,1,1,6,Potential Loyalists
548,13334.0,81,268,3536.82,1,3,1,5,At Risk
549,13336.0,76,51,795.12,1,3,1,5,At Risk
550,13338.0,153,24,431.82,1,5,2,8,Loyal Customers
551,13339.0,200,54,860.12,1,5,2,8,Loyal Customers
552,13340.0,44,134,10736.48,2,2,1,5,At Risk
553,13341.0,260,42,775.85,1,5,2,8,Loyal Customers
554,13343.0,172,22,303.93,1,5,2,8,Loyal Customers
555,13344.0,67,119,2543.72,1,2,1,4,Lost Customers
556,13345.0,276,22,377.6,1,5,2,8,Loyal Customers
557,13347.0,69,8,341.35999999999996,1,2,1,4,Lost Customers
558,13348.0,63,14,233.76000000000002,1,2,1,4,Lost Customers
559,13349.0,10,16,247.32,4,1,1,6,Potential Loyalists
560,13350.0,15,43,910.72,3,1,1,5,At Risk
561,13351.0,65,16,373.94,1,2,1,4,Lost Customers
562,13352.0,7,27,389.28,5,1,1,7,Potential Loyalists
563,13354.0,70,51,743.53,1,2,1,4,Lost Customers
564,13355.0,121,32,674.7,1,4,2,7,Potential Loyalists
565,13356.0,79,42,768.24,1,3,1,5,At Risk
566,13357.0,256,90,609.95,1,5,2,8,Loyal Customers
567,13358.0,268,29,439.03,1,5,2,8,Loyal Customers
568,13359.0,58,24,431.26,1,2,1,4,Lost Customers
569,13362.0,2,169,3085.4900000000002,5,1,1,7,Potential Loyalists
570,13363.0,17,60,992.5,3,1,1,5,At Risk
572,13365.0,8,132,2191.22,4,1,1,6,Potential Loyalists
573,13366.0,49,1,56.16,1,2,1,4,Lost Customers
574,13368.0,256,29,623.4,1,5,2,8,Loyal Customers
575,13369.0,353,19,263.75,1,5,3,9,Best Customers
576,13370.0,365,44,721.32,1,5,3,9,Best Customers
577,13372.0,89,23,378.64,1,3,1,5,At Risk
578,13373.0,60,158,3312.25,1,2,1,4,Lost Customers
579,13375.0,80,38,772.9,1,3,1,5,At Risk
580,13376.0,98,53,1019.76,1,3,1,5,At Risk
581,13379.0,25,97,572.56,3,1,1,5,At Risk
582,13381.0,20,173,3626.81,3,1,1,5,At Risk
583,13382.0,280,15,222.99,1,5,2,8,Loyal Customers
584,13384.0,30,155,4122.28,3,1,1,5,At Risk
585,13385.0,329,35,534.57,1,5,3,9,Best Customers
586,13388.0,120,36,627.15,1,4,2,7,Potential Loyalists
587,13389.0,10,51,797.96,4,1,1,6,Potential Loyalists
588,13390.0,74,13,544.08,1,2,1,4,Lost Customers
589,13391.0,203,1,59.8,1,5,2,8,Loyal Customers
590,13394.0,1,163,2318.3,5,1,1,7,Potential Loyalists
591,13395.0,184,21,307.72,1,5,2,8,Loyal Customers
592,13396.0,21,47,1325.29,3,1,1,5,At Risk
593,13397.0,72,39,1539.18,1,2,1,4,Lost Customers
594,13398.0,191,26,457.34,1,5,2,8,Loyal Customers
595,13402.0,126,39,621.23,1,4,2,7,Potential Loyalists
596,13403.0,17,3,75.0,3,1,1,5,At Risk
597,13404.0,0,11,252.49,5,1,1,7,Potential Loyalists
598,13405.0,203,25,557.45,1,5,2,8,Loyal Customers
599,13408.0,1,492,27888.38,5,1,1,7,Potential Loyalists
600,13410.0,8,30,988.91,4,1,1,6,Potential Loyalists
601,13411.0,106,18,213.55,1,4,2,7,Potential Loyalists
602,13414.0,133,24,1390.5,1,4,2,7,Potential Loyalists
603,13416.0,43,19,712.5,2,2,1,5,At Risk
604,13417.0,4,28,640.83,5,1,1,7,Potential Loyalists
605,13418.0,11,314,5845.44,4,1,1,6,Potential Loyalists
606,13419.0,63,16,221.06,1,2,1,4,Lost Customers
607,13420.0,134,10,140.35,1,4,2,7,Potential Loyalists
608,13421.0,39,104,1838.48,2,1,1,4,Lost Customers
609,13422.0,50,128,2601.55,1,2,1,4,Lost Customers
610,13425.0,107,78,1624.21,1,4,2,7,Potential Loyalists
611,13426.0,0,158,3558.32,5,1,1,7,Potential Loyalists
612,13427.0,18,29,582.6,3,1,1,5,At Risk
613,13428.0,9,74,218.47,4,1,1,6,Potential Loyalists
614,13429.0,10,67,1006.8,4,1,1,6,Potential Loyalists
615,13430.0,18,53,652.0699999999999,3,1,1,5,At Risk
616,13431.0,66,46,1269.1,1,2,1,4,Lost Customers
617,13434.0,73,10,534.24,1,2,1,4,Lost Customers
618,13435.0,4,103,3794.4900000000002,5,1,1,7,Potential Loyalists
619,13436.0,1,12,196.89,5,1,1,7,Potential Loyalists
620,13437.0,13,167,3408.06,4,1,1,6,Potential Loyalists
621,13439.0,254,54,283.71,1,5,2,8,Loyal Customers
622,13441.0,91,13,296.64,1,3,1,5,At Risk
623,13447.0,22,62,1104.23,3,1,1,5,At Risk
624,13448.0,16,199,3465.67,3,1,1,5,At Risk
625,13449.0,23,19,291.88,3,1,1,5,At Risk
626,13450.0,26,71,2043.72,3,1,1,5,At Risk
627,13451.0,25,444,2916.45,3,1,1,5,At Risk
628,13452.0,258,2,590.0,1,5,2,8,Loyal Customers
629,13453.0,165,17,356.97999999999996,1,5,2,8,Loyal Customers
630,13455.0,24,53,1007.35,3,1,1,5,At Risk
631,13456.0,17,65,1737.8200000000002,3,1,1,5,At Risk
632,13458.0,6,394,9537.92,5,1,1,7,Potential Loyalists
633,13460.0,28,17,183.44,3,1,1,5,At Risk
634,13461.0,38,27,1445.0,2,1,1,4,Lost Customers
635,13462.0,182,10,143.25,1,5,2,8,Loyal Customers
636,13464.0,57,41,674.68,1,2,1,4,Lost Customers
637,13466.0,99,18,297.95,1,3,1,5,At Risk
638,13467.0,10,99,1083.71,4,1,1,6,Potential Loyalists
639,13468.0,1,306,5656.75,5,1,1,7,Potential Loyalists
640,13470.0,98,10,165.0,1,3,1,5,At Risk
641,13471.0,0,260,2531.58,5,1,1,7,Potential Loyalists
642,13473.0,60,22,417.54,1,2,1,4,Lost Customers
643,13474.0,235,64,229.59,1,5,2,8,Loyal Customers
644,13475.0,190,86,1431.78,1,5,2,8,Loyal Customers
645,13476.0,178,61,1092.77,1,5,2,8,Loyal Customers
646,13477.0,37,81,1441.53,2,1,1,4,Lost Customers
647,13479.0,197,16,291.0,1,5,2,8,Loyal Customers
648,13481.0,45,112,1776.81,2,2,1,5,At Risk
649,13482.0,231,11,184.64,1,5,2,8,Loyal Customers
650,13483.0,65,10,140.34,1,2,1,4,Lost Customers
651,13484.0,240,8,313.8,1,5,2,8,Loyal Customers
652,13485.0,232,23,454.24,1,5,2,8,Loyal Customers
653,13486.0,77,69,1122.41,1,3,1,5,At Risk
654,13487.0,57,34,575.4,1,2,1,4,Lost Customers
655,13488.0,16,427,8910.61,3,1,1,5,At Risk
656,13489.0,104,14,449.52,1,4,2,7,Potential Loyalists
657,13491.0,51,86,1215.82,1,2,1,4,Lost Customers
658,13494.0,311,18,316.26000000000005,1,5,3,9,Best Customers
659,13495.0,7,52,1990.12,5,1,1,7,Potential Loyalists
660,13496.0,10,36,617.93,4,1,1,6,Potential Loyalists
661,13497.0,282,20,321.05,1,5,2,8,Loyal Customers
662,13499.0,17,45,1146.96,3,1,1,5,At Risk
663,13500.0,22,67,1136.77,3,1,1,5,At Risk
664,13502.0,16,18,292.0,3,1,1,5,At Risk
665,13503.0,70,17,216.85,1,2,1,4,Lost Customers
666,13504.0,63,22,295.93,1,2,1,4,Lost Customers
667,13506.0,311,29,452.82,1,5,3,9,Best Customers
668,13507.0,2,162,2479.16,5,1,1,7,Potential Loyalists
669,13508.0,243,12,110.97,1,5,2,8,Loyal Customers
670,13509.0,8,43,964.72,4,1,1,6,Potential Loyalists
671,13510.0,0,117,1785.16,5,1,1,7,Potential Loyalists
672,13512.0,260,15,251.21,1,5,2,8,Loyal Customers
673,13513.0,126,10,205.1,1,4,2,7,Potential Loyalists
674,13514.0,73,4,152.20000000000002,1,2,1,4,Lost Customers
675,13515.0,72,59,891.12,1,2,1,4,Lost Customers
676,13516.0,20,44,1389.41,3,1,1,5,At Risk
677,13517.0,59,143,2109.07,1,2,1,4,Lost Customers
678,13518.0,85,38,659.4399999999999,1,3,1,5,At Risk
679,13519.0,49,9,110.8,1,2,1,4,Lost Customers
680,13521.0,0,435,1092.39,5,1,1,7,Potential Loyalists
681,13522.0,29,5,125.80000000000001,3,1,1,5,At Risk
682,13523.0,32,177,3755.38,2,1,1,4,Lost Customers
683,13524.0,40,27,680.1800000000001,2,1,1,4,Lost Customers
684,13525.0,14,6,628.78,4,1,1,6,Potential Loyalists
685,13527.0,33,224,2263.76,2,1,1,4,Lost Customers
686,13529.0,78,15,307.76,1,3,1,5,At Risk
687,13531.0,204,22,483.8,1,5,2,8,Loyal Customers
688,13532.0,33,66,210.31,2,1,1,4,Lost Customers
689,13533.0,182,76,270.79,1,5,2,8,Loyal Customers
690,13534.0,1,342,5613.08,5,1,1,7,Potential Loyalists
691,13536.0,0,179,3448.29,5,1,1,7,Potential Loyalists
692,13538.0,42,25,1280.85,2,2,1,5,At Risk
693,13539.0,85,38,605.84,1,3,1,5,At Risk
694,13544.0,39,87,291.41,2,1,1,4,Lost Customers
695,13546.0,11,98,626.99,4,1,1,6,Potential Loyalists
696,13548.0,95,124,682.41,1,3,1,5,At Risk
697,13549.0,25,52,916.12,3,1,1,5,At Risk
698,13551.0,318,4,91.80000000000001,1,5,3,9,Best Customers
699,13552.0,65,121,3539.53,1,2,1,4,Lost Customers
700,13555.0,73,136,4149.28,1,2,1,4,Lost Customers
701,13557.0,27,34,584.0600000000001,3,1,1,5,At Risk
702,13558.0,5,175,605.06,5,1,1,7,Potential Loyalists
703,13560.0,6,33,174.37,5,1,1,7,Potential Loyalists
704,13561.0,215,14,141.85999999999999,1,5,2,8,Loyal Customers
705,13562.0,81,82,1799.33,1,3,1,5,At Risk
706,13563.0,83,49,777.53,1,3,1,5,At Risk
707,13564.0,353,82,1198.38,1,5,3,9,Best Customers
708,13565.0,18,38,240.22,3,1,1,5,At Risk
709,13566.0,40,176,874.71,2,1,1,4,Lost Customers
710,13568.0,172,44,192.85,1,5,2,8,Loyal Customers
711,13569.0,16,84,372.25,3,1,1,5,At Risk
712,13570.0,242,27,239.49,1,5,2,8,Loyal Customers
713,13571.0,12,341,2092.32,4,1,1,6,Potential Loyalists
714,13572.0,205,33,1384.25,1,5,2,8,Loyal Customers
715,13573.0,49,26,294.4,1,2,1,4,Lost Customers
716,13575.0,22,46,732.0699999999999,3,1,1,5,At Risk
717,13576.0,9,130,6703.3,4,1,1,6,Potential Loyalists
718,13577.0,24,85,1658.3,3,1,1,5,At Risk
719,13579.0,14,23,467.04,4,1,1,6,Potential Loyalists
720,13581.0,308,10,118.0,1,5,3,9,Best Customers
721,13583.0,155,53,781.03,1,5,2,8,Loyal Customers
722,13584.0,306,24,142.4,1,5,3,9,Best Customers
723,13587.0,31,11,347.0,2,1,1,4,Lost Customers
724,13588.0,15,179,2449.5299999999997,3,1,1,5,At Risk
725,13589.0,14,21,379.65,4,1,1,6,Potential Loyalists
726,13590.0,10,89,1976.1200000000001,4,1,1,6,Potential Loyalists
727,13591.0,64,58,1117.13,1,2,1,4,Lost Customers
728,13592.0,35,16,247.95999999999998,2,1,1,4,Lost Customers
729,13593.0,107,129,1990.28,1,4,2,7,Potential Loyalists
730,13594.0,52,26,396.97,1,2,1,4,Lost Customers
731,13596.0,5,166,697.04,5,1,1,7,Potential Loyalists
732,13598.0,46,41,167.42000000000002,2,2,1,5,At Risk
733,13599.0,0,263,5032.32,5,1,1,7,Potential Loyalists
734,13600.0,311,19,219.52,1,5,3,9,Best Customers
735,13601.0,44,99,693.32,2,2,1,5,At Risk
736,13602.0,64,23,428.89,1,2,1,4,Lost Customers
737,13603.0,25,27,164.34,3,1,1,5,At Risk
738,13606.0,28,43,280.54,3,1,1,5,At Risk
739,13607.0,39,98,678.01,2,1,1,4,Lost Customers
740,13610.0,11,228,1115.43,4,1,1,6,Potential Loyalists
741,13611.0,88,76,1158.2,1,3,1,5,At Risk
742,13614.0,23,201,1610.46,3,1,1,5,At Risk
743,13615.0,312,24,399.99,1,5,3,9,Best Customers
744,13617.0,39,44,544.18,2,1,1,4,Lost Customers
745,13618.0,173,13,177.34,1,5,2,8,Loyal Customers
746,13621.0,116,19,213.85,1,4,2,7,Potential Loyalists
747,13623.0,30,85,716.24,3,1,1,5,At Risk
748,13626.0,252,19,257.23,1,5,2,8,Loyal Customers
749,13627.0,58,94,1624.02,1,2,1,4,Lost Customers
750,13629.0,22,59,7792.36,3,1,1,5,At Risk
751,13630.0,4,80,1995.6799999999998,5,1,1,7,Potential Loyalists
752,13631.0,99,12,3021.77,1,3,1,5,At Risk
753,13632.0,24,147,2117.02,3,1,1,5,At Risk
754,13634.0,32,188,1575.16,2,1,1,4,Lost Customers
755,13635.0,67,62,1071.03,1,2,1,4,Lost Customers
756,13636.0,36,64,941.62,2,1,1,4,Lost Customers
757,13637.0,51,100,809.25,1,2,1,4,Lost Customers
758,13638.0,15,8,122.64,3,1,1,5,At Risk
759,13639.0,73,40,1033.34,1,2,1,4,Lost Customers
760,13642.0,215,66,354.8,1,5,2,8,Loyal Customers
761,13643.0,30,28,519.44,3,1,1,5,At Risk
762,13644.0,8,148,2597.52,4,1,1,6,Potential Loyalists
763,13645.0,119,5,252.1,1,4,2,7,Potential Loyalists
764,13647.0,9,80,1670.22,4,1,1,6,Potential Loyalists
765,13649.0,256,23,346.6,1,5,2,8,Loyal Customers
766,13650.0,16,98,1809.3400000000001,3,1,1,5,At Risk
767,13651.0,39,5,79.2,2,1,1,4,Lost Customers
768,13652.0,45,63,1095.08,2,2,1,5,At Risk
769,13654.0,42,166,2707.33,2,2,1,5,At Risk
770,13655.0,113,56,932.97,1,4,2,7,Potential Loyalists
771,13656.0,164,49,379.65,1,5,2,8,Loyal Customers
772,13657.0,10,16,382.14,4,1,1,6,Potential Loyalists
773,13658.0,9,112,2421.47,4,1,1,6,Potential Loyalists
774,13659.0,196,108,1550.85,1,5,2,8,Loyal Customers
775,13662.0,85,58,879.08,1,3,1,5,At Risk
776,13663.0,178,13,189.47,1,5,2,8,Loyal Customers
777,13666.0,59,12,84.65,1,2,1,4,Lost Customers
778,13667.0,148,87,305.02,1,4,2,7,Potential Loyalists
779,13668.0,2,501,6216.07,5,1,1,7,Potential Loyalists
780,13669.0,50,9,218.55,1,2,1,4,Lost Customers
781,13670.0,74,25,349.7,1,2,1,4,Lost Customers
783,13673.0,18,65,396.92,3,1,1,5,At Risk
784,13675.0,150,25,486.82000000000005,1,5,2,8,Loyal Customers
785,13678.0,151,16,232.6,1,5,2,8,Loyal Customers
786,13680.0,0,216,2202.31,5,1,1,7,Potential Loyalists
787,13681.0,17,57,827.83,3,1,1,5,At Risk
788,13682.0,186,3,59.5,1,5,2,8,Loyal Customers
789,13684.0,285,31,64.23,1,5,2,8,Loyal Customers
790,13685.0,2,39,3119.44,5,1,1,7,Potential Loyalists
791,13686.0,182,8,72.0,1,5,2,8,Loyal Customers
792,13689.0,62,6,910.0,1,2,1,4,Lost Customers
793,13690.0,58,9,172.25,1,2,1,4,Lost Customers
794,13692.0,24,54,1473.3700000000001,3,1,1,5,At Risk
796,13694.0,3,582,62924.1,5,1,1,7,Potential Loyalists
797,13695.0,30,90,2504.13,3,1,1,5,At Risk
798,13697.0,38,12,151.29999999999998,2,1,1,4,Lost Customers
799,13699.0,154,14,308.58000000000004,1,5,2,8,Loyal Customers
800,13700.0,25,197,2265.12,3,1,1,5,At Risk
801,13703.0,317,1,99.5,1,5,3,9,Best Customers
802,13704.0,4,135,2295.31,5,1,1,7,Potential Loyalists
803,13705.0,7,28,711.86,5,1,1,7,Potential Loyalists
804,13706.0,302,20,330.79,1,5,3,9,Best Customers
805,13707.0,266,48,806.41,1,5,2,8,Loyal Customers
806,13708.0,270,50,294.88,1,5,2,8,Loyal Customers
807,13709.0,3,346,6249.11,5,1,1,7,Potential Loyalists
808,13710.0,31,8,180.48,2,1,1,4,Lost Customers
809,13711.0,218,13,252.06,1,5,2,8,Loyal Customers
810,13712.0,246,10,228.84,1,5,2,8,Loyal Customers
811,13715.0,280,108,1053.94,1,5,2,8,Loyal Customers
812,13716.0,268,21,138.28,1,5,2,8,Loyal Customers
813,13717.0,31,103,1432.26,2,1,1,4,Lost Customers
814,13718.0,245,12,306.55,1,5,2,8,Loyal Customers
815,13719.0,14,60,1041.68,4,1,1,6,Potential Loyalists
816,13720.0,116,43,799.9,1,4,2,7,Potential Loyalists
817,13721.0,35,28,524.14,2,1,1,4,Lost Customers
818,13722.0,119,86,2369.16,1,4,2,7,Potential Loyalists
819,13723.0,216,6,199.85000000000002,1,5,2,8,Loyal Customers
820,13725.0,49,118,1809.81,1,2,1,4,Lost Customers
821,13726.0,38,42,1079.66,2,1,1,4,Lost Customers
822,13727.0,28,20,333.48,3,1,1,5,At Risk
823,13728.0,36,63,1016.14,2,1,1,4,Lost Customers
824,13730.0,135,43,752.6,1,4,2,7,Potential Loyalists
825,13731.0,218,38,610.59,1,5,2,8,Loyal Customers
826,13732.0,27,33,491.86,3,1,1,5,At Risk
827,13735.0,24,208,2766.18,3,1,1,5,At Risk
828,13736.0,4,194,724.0,5,1,1,7,Potential Loyalists
829,13737.0,199,30,339.59999999999997,1,5,2,8,Loyal Customers
830,13739.0,17,3,216.9,3,1,1,5,At Risk
831,13740.0,240,23,350.75,1,5,2,8,Loyal Customers
832,13741.0,71,35,666.33,1,2,1,4,Lost Customers
833,13742.0,16,323,3102.42,3,1,1,5,At Risk
834,13743.0,2,42,1340.1499999999999,5,1,1,7,Potential Loyalists
835,13744.0,94,72,1156.36,1,3,1,5,At Risk
836,13745.0,150,26,291.54,1,5,2,8,Loyal Customers
837,13747.0,373,1,79.6,1,5,3,9,Best Customers
838,13748.0,95,28,948.25,1,3,1,5,At Risk
839,13750.0,53,24,1647.26,1,2,1,4,Lost Customers
840,13751.0,287,9,296.25,1,5,2,8,Loyal Customers
841,13752.0,123,76,1186.28,1,4,2,7,Potential Loyalists
842,13753.0,287,35,741.26,1,5,2,8,Loyal Customers
843,13754.0,151,12,282.6,1,5,2,8,Loyal Customers
844,13755.0,3,343,2154.68,5,1,1,7,Potential Loyalists
845,13756.0,1,143,5145.12,5,1,1,7,Potential Loyalists
846,13758.0,11,117,3190.55,4,1,1,6,Potential Loyalists
847,13759.0,32,25,659.4100000000001,2,1,1,4,Lost Customers
848,13760.0,53,57,286.79,1,2,1,4,Lost Customers
849,13761.0,49,70,1070.65,1,2,1,4,Lost Customers
851,13763.0,62,17,1689.46,1,2,1,4,Lost Customers
852,13764.0,70,207,1518.76,1,2,1,4,Lost Customers
853,13767.0,1,399,16945.71,5,1,1,7,Potential Loyalists
854,13769.0,1,143,2771.87,5,1,1,7,Potential Loyalists
855,13771.0,63,120,2631.7,1,2,1,4,Lost Customers
856,13772.0,33,177,1132.13,2,1,1,4,Lost Customers
857,13774.0,81,22,345.0,1,3,1,5,At Risk
858,13777.0,0,217,25758.100000000002,5,1,1,7,Potential Loyalists
859,13778.0,102,9,178.7,1,3,2,6,Potential Loyalists
860,13780.0,6,57,360.01,5,1,1,7,Potential Loyalists
861,13781.0,250,17,127.84,1,5,2,8,Loyal Customers
862,13782.0,12,115,912.0,4,1,1,6,Potential Loyalists
863,13784.0,9,31,2462.79,4,1,1,6,Potential Loyalists
864,13786.0,366,7,230.4,1,5,3,9,Best Customers
865,13787.0,75,31,309.04,1,3,1,5,At Risk
866,13790.0,3,45,348.79999999999995,5,1,1,7,Potential Loyalists
867,13791.0,42,17,1047.68,2,2,1,5,At Risk
868,13792.0,65,13,195.55,1,2,1,4,Lost Customers
869,13798.0,0,439,36351.42,5,1,1,7,Potential Loyalists
870,13799.0,116,39,688.86,1,4,2,7,Potential Loyalists
871,13800.0,309,33,558.32,1,5,3,9,Best Customers
872,13801.0,66,23,324.8,1,2,1,4,Lost Customers
873,13802.0,137,66,3906.27,1,4,2,7,Potential Loyalists
874,13803.0,254,17,277.07,1,5,2,8,Loyal Customers
875,13804.0,30,137,2635.79,3,1,1,5,At Risk
876,13805.0,51,13,924.5999999999999,1,2,1,4,Lost Customers
877,13806.0,63,10,256.38,1,2,1,4,Lost Customers
878,13807.0,366,7,112.6,1,5,3,9,Best Customers
879,13808.0,5,76,1747.66,5,1,1,7,Potential Loyalists
880,13810.0,28,32,827.51,3,1,1,5,At Risk
881,13811.0,183,10,519.75,1,5,2,8,Loyal Customers
882,13812.0,41,33,485.0,2,1,1,4,Lost Customers
883,13813.0,39,67,1155.41,2,1,1,4,Lost Customers
884,13814.0,55,58,1562.12,1,2,1,4,Lost Customers
885,13815.0,21,174,3654.91,3,1,1,5,At Risk
886,13816.0,23,31,483.04,3,1,1,5,At Risk
887,13817.0,28,22,328.98,3,1,1,5,At Risk
888,13819.0,301,36,1140.35,1,5,3,9,Best Customers
889,13821.0,144,59,385.64,1,4,2,7,Potential Loyalists
890,13822.0,5,96,632.0,5,1,1,7,Potential Loyalists
891,13823.0,18,40,957.66,3,1,1,5,At Risk
892,13824.0,32,46,1698.94,2,1,1,4,Lost Customers
893,13826.0,157,11,179.55,1,5,2,8,Loyal Customers
894,13827.0,57,93,412.05,1,2,1,4,Lost Customers
895,13828.0,21,15,209.49,3,1,1,5,At Risk
897,13831.0,15,74,2202.99,3,1,1,5,At Risk
898,13832.0,17,4,40.949999999999996,3,1,1,5,At Risk
899,13833.0,158,29,384.8,1,5,2,8,Loyal Customers
900,13835.0,24,55,834.57,3,1,1,5,At Risk
901,13837.0,211,19,271.24,1,5,2,8,Loyal Customers
902,13838.0,5,174,691.73,5,1,1,7,Potential Loyalists
903,13841.0,252,1,85.0,1,5,2,8,Loyal Customers
